trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.4, 'e': 0.9957249245223883}",20,0,-12.53798682515543,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
186,False,"{'a': 0.4, 'e': 0.9956786159849162}",20,9,-45.22632125735373,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
187,False,"{'a': 0.4, 'e': 0.9956320585277956}",20,1,-120.8238636324597,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 2}",1
188,False,"{'a': 0.4, 'e': 0.9955852521626654}",25,0,-103.80133473360314,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
189,False,"{'a': 0.4, 'e': 0.9955381969012274}",20,0,-73.39716984465619,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
190,False,"{'a': 0.4, 'e': 0.9954908927552453}",20,0,-157.51204283708307,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
191,False,"{'a': 0.4, 'e': 0.9954433397365451}",25,17,0.25396021143374337,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.4, 'e': 0.9953955378570153}",25,0,-120.69403439110049,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
193,False,"{'a': 0.4, 'e': 0.9953474871286062}",20,12,-49.73042260410109,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.4, 'e': 0.9952991875633305}",30,0,-168.63244545400303,"{0: 15, 1: 6, 2: 7, 3: 0, 4: 2}",0
195,False,"{'a': 0.4, 'e': 0.9952506391732631}",20,0,-135.23880651483103,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
196,False,"{'a': 0.4, 'e': 0.995201841970541}",20,0,-109.57030596024896,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
197,False,"{'a': 0.4, 'e': 0.9951527959673636}",30,0,-149.25399454184955,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
198,False,"{'a': 0.4, 'e': 0.9951035011759926}",20,0,-107.57840859170744,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
199,False,"{'a': 0.4, 'e': 0.9950539576087513}",25,0,-50.440086526720094,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.4, 'e': 0.9950041652780257}",25,0,-98.04009469991534,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
201,False,"{'a': 0.4, 'e': 0.9949541241962642}",25,0,-43.9269012344539,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
202,False,"{'a': 0.4, 'e': 0.9949038343759766}",20,0,-129.70133167507848,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
203,False,"{'a': 0.4, 'e': 0.9948532958297358}",20,0,-91.21623059469484,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
204,False,"{'a': 0.4, 'e': 0.994802508570176}",20,0,-206.1079672121091,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
205,False,"{'a': 0.4, 'e': 0.9947514726099944}",20,0,-64.98524605587018,"{0: 10, 1: 5, 2: 5, 3: 0, 4: 0}",0
206,False,"{'a': 0.4, 'e': 0.9947001879619498}",20,0,-72.12014320983221,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
207,False,"{'a': 0.4, 'e': 0.9946486546388634}",30,12,-74.03164956177055,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 1}",1
208,False,"{'a': 0.4, 'e': 0.9945968726536185}",20,0,-48.85922478791989,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
209,False,"{'a': 0.4, 'e': 0.9945448420191606}",25,0,-80.28101210123899,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.4, 'e': 0.9944925627484974}",20,0,-130.39513862528153,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
211,False,"{'a': 0.4, 'e': 0.9944400348546988}",25,0,-157.1955289236743,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
212,False,"{'a': 0.4, 'e': 0.9943872583508965}",30,0,-132.7794503341117,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
213,False,"{'a': 0.4, 'e': 0.9943342332502848}",25,0,-150.45334338398615,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
214,False,"{'a': 0.4, 'e': 0.9942809595661201}",20,1,-127.64387978699271,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 3}",1
215,False,"{'a': 0.4, 'e': 0.9942274373117206}",30,5,-39.21271826311029,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",1
216,False,"{'a': 0.4, 'e': 0.9941736665004669}",25,0,-215.01908329977985,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
217,False,"{'a': 0.4, 'e': 0.9941196471458018}",20,0,-179.79247580621453,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
218,False,"{'a': 0.4, 'e': 0.9940653792612301}",30,0,-194.18332972550093,"{0: 15, 1: 7, 2: 4, 3: 1, 4: 3}",0
219,False,"{'a': 0.4, 'e': 0.9940108628603187}",20,0,-74.63898097065115,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
220,False,"{'a': 0.4, 'e': 0.9939560979566968}",25,0,-59.80556430406304,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
221,False,"{'a': 0.4, 'e': 0.9939010845640557}",25,0,-212.50198975340405,"{0: 12, 1: 5, 2: 4, 3: 0, 4: 4}",0
222,False,"{'a': 0.4, 'e': 0.9938458226961485}",20,0,-178.26090526935633,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
223,False,"{'a': 0.4, 'e': 0.9937903123667908}",25,0,-85.08870196249542,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
224,False,"{'a': 0.4, 'e': 0.9937345535898603}",20,0,-16.990956645956306,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
225,False,"{'a': 0.4, 'e': 0.9936785463792964}",20,0,-51.607417216335705,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
226,False,"{'a': 0.4, 'e': 0.9936222907491012}",20,5,-40.167853900020255,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
227,False,"{'a': 0.4, 'e': 0.9935657867133385}",20,0,-107.73801259730321,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
228,False,"{'a': 0.4, 'e': 0.9935090342861344}",20,0,-139.49183052047078,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
229,False,"{'a': 0.4, 'e': 0.9934520334816767}",30,0,-217.43809631546296,"{0: 13, 1: 7, 2: 6, 3: 1, 4: 3}",0
230,False,"{'a': 0.4, 'e': 0.9933947843142158}",25,0,-79.88732547470543,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
231,False,"{'a': 0.4, 'e': 0.9933372867980641}",20,0,-97.85032107882083,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
232,False,"{'a': 0.4, 'e': 0.9932795409475959}",20,0,-145.30041153102871,"{0: 7, 1: 6, 2: 4, 3: 2, 4: 1}",0
233,False,"{'a': 0.4, 'e': 0.9932215467772475}",25,0,-68.96621799524567,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
234,False,"{'a': 0.4, 'e': 0.9931633043015177}",20,10,-21.318059236790713,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
235,False,"{'a': 0.4, 'e': 0.9931048135349669}",35,5,-136.38533520090667,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",1
236,False,"{'a': 0.4, 'e': 0.993046074492218}",20,0,-99.5898414494958,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
237,False,"{'a': 0.4, 'e': 0.9929870871879556}",20,0,-130.13488469322303,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
238,False,"{'a': 0.4, 'e': 0.9929278516369265}",20,0,-98.9927637466435,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
239,False,"{'a': 0.4, 'e': 0.9928683678539398}",20,12,-90.58693274134885,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 2}",1
240,False,"{'a': 0.4, 'e': 0.9928086358538663}",20,0,-31.181261556929776,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
241,False,"{'a': 0.4, 'e': 0.992748655651639}",20,4,-70.2315110265468,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
242,False,"{'a': 0.4, 'e': 0.9926884272622528}",20,0,-13.014515079984362,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
243,False,"{'a': 0.4, 'e': 0.992627950700765}",25,0,-69.09519962237756,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
244,False,"{'a': 0.4, 'e': 0.9925672259822949}",25,7,-67.00361894467699,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 1}",1
245,False,"{'a': 0.4, 'e': 0.9925062531220232}",20,0,-31.65379852755771,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
246,False,"{'a': 0.4, 'e': 0.9924450321351935}",20,0,-100.88344509528054,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
247,False,"{'a': 0.4, 'e': 0.9923835630371111}",25,0,-173.82934396823035,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
248,False,"{'a': 0.4, 'e': 0.9923218458431429}",25,0,-171.5486912492003,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
249,False,"{'a': 0.4, 'e': 0.9922598805687185}",25,0,-119.95200306037736,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
250,False,"{'a': 0.4, 'e': 0.992197667229329}",20,0,-56.873668793809074,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
251,False,"{'a': 0.4, 'e': 0.9921352058405281}",20,0,-62.75974941982951,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
252,False,"{'a': 0.4, 'e': 0.9920724964179307}",20,0,-231.5106570612345,"{0: 6, 1: 4, 2: 6, 3: 0, 4: 4}",0
253,False,"{'a': 0.4, 'e': 0.9920095389772144}",20,0,-49.365306276817556,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
254,False,"{'a': 0.4, 'e': 0.9919463335341185}",25,0,-86.45672480713465,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
255,False,"{'a': 0.4, 'e': 0.9918828801044445}",25,0,-93.83392888789524,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",0
256,False,"{'a': 0.4, 'e': 0.9918191787040556}",25,0,-240.26544617349438,"{0: 9, 1: 2, 2: 10, 3: 1, 4: 3}",0
257,False,"{'a': 0.4, 'e': 0.9917552293488772}",20,0,-58.539625880837974,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
258,False,"{'a': 0.4, 'e': 0.9916910320548965}",20,0,-83.44770506008817,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
259,False,"{'a': 0.4, 'e': 0.9916265868381631}",25,0,-129.27142982782237,"{0: 15, 1: 0, 2: 8, 3: 1, 4: 1}",0
260,False,"{'a': 0.4, 'e': 0.9915618937147881}",25,0,-188.04392503684312,"{0: 9, 1: 4, 2: 10, 3: 0, 4: 2}",0
261,False,"{'a': 0.4, 'e': 0.9914969527009447}",30,0,-80.09496070170809,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
262,False,"{'a': 0.4, 'e': 0.9914317638128685}",25,0,-129.5386559607004,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
263,False,"{'a': 0.4, 'e': 0.9913663270668565}",20,0,-65.55958314445043,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
264,False,"{'a': 0.4, 'e': 0.9913006424792677}",20,0,-59.005361891865405,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
265,False,"{'a': 0.4, 'e': 0.9912347100665236}",20,10,-27.86033885184744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
266,False,"{'a': 0.4, 'e': 0.9911685298451072}",20,10,5.806076278012485,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.4, 'e': 0.9911021018315633}",25,0,-146.86309632042617,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
268,False,"{'a': 0.4, 'e': 0.9910354260424993}",25,0,-47.73640043076155,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
269,False,"{'a': 0.4, 'e': 0.9909685024945839}",30,0,-237.50065147401625,"{0: 12, 1: 5, 2: 10, 3: 0, 4: 3}",0
270,False,"{'a': 0.4, 'e': 0.9909013312045479}",20,0,-96.87985889664978,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
271,False,"{'a': 0.4, 'e': 0.9908339121891845}",30,0,-142.6021260039675,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
272,False,"{'a': 0.4, 'e': 0.990766245465348}",25,0,-116.5793348955547,"{0: 13, 1: 2, 2: 8, 3: 2, 4: 0}",0
273,False,"{'a': 0.4, 'e': 0.9906983310499554}",30,0,-174.44016117725997,"{0: 14, 1: 6, 2: 8, 3: 0, 4: 2}",0
274,False,"{'a': 0.4, 'e': 0.9906301689599851}",25,0,-141.40479386153038,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
275,False,"{'a': 0.4, 'e': 0.9905617592124779}",30,0,-15.444009222147628,"{0: 23, 1: 5, 2: 2, 3: 0, 4: 0}",0
276,False,"{'a': 0.4, 'e': 0.9904931018245359}",20,0,-155.96504452370888,"{0: 8, 1: 4, 2: 6, 3: 0, 4: 2}",0
277,False,"{'a': 0.4, 'e': 0.9904241968133236}",25,0,-39.49871827289162,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
278,False,"{'a': 0.4, 'e': 0.9903550441960673}",30,0,-106.94073943665558,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
279,False,"{'a': 0.4, 'e': 0.9902856439900551}",20,0,-130.6240153047678,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
280,False,"{'a': 0.4, 'e': 0.9902159962126371}",25,0,-232.94535695144015,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 5}",0
281,False,"{'a': 0.4, 'e': 0.9901461008812252}",30,0,-174.8031628624055,"{0: 15, 1: 4, 2: 7, 3: 3, 4: 1}",0
282,False,"{'a': 0.4, 'e': 0.9900759580132933}",30,0,-119.75446858283273,"{0: 19, 1: 5, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.4, 'e': 0.9900055676263769}",20,0,-110.28745972728875,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
284,False,"{'a': 0.4, 'e': 0.9899349297380738}",20,0,-67.09931033017884,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
285,False,"{'a': 0.4, 'e': 0.9898640443660435}",25,7,-28.46094379689667,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
286,False,"{'a': 0.4, 'e': 0.9897929115280072}",20,0,-64.1749645957244,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
287,False,"{'a': 0.4, 'e': 0.9897215312417482}",30,0,-137.95174535344532,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
288,False,"{'a': 0.4, 'e': 0.9896499035251115}",20,0,-75.66497454092416,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
289,False,"{'a': 0.4, 'e': 0.9895780283960042}",20,0,-35.969857992898646,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
290,False,"{'a': 0.4, 'e': 0.9895059058723947}",20,0,-167.3387539705174,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
291,False,"{'a': 0.4, 'e': 0.9894335359723141}",25,0,-77.00347964019772,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
292,False,"{'a': 0.4, 'e': 0.9893609187138546}",20,0,-96.01741011312403,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
293,False,"{'a': 0.4, 'e': 0.9892880541151706}",25,0,-101.1898338646563,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
294,False,"{'a': 0.4, 'e': 0.9892149421944781}",30,0,-103.2548246505125,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
295,False,"{'a': 0.4, 'e': 0.9891415829700554}",25,0,-92.6370917498094,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
296,False,"{'a': 0.4, 'e': 0.989067976460242}",20,0,-99.13109172638501,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
297,False,"{'a': 0.4, 'e': 0.9889941226834397}",25,0,-129.95847060905047,"{0: 17, 1: 5, 2: 0, 3: 0, 4: 3}",0
298,False,"{'a': 0.4, 'e': 0.9889200216581118}",30,0,-178.57951970942221,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 3}",0
299,False,"{'a': 0.4, 'e': 0.9888456734027836}",20,0,-120.01216743115938,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
300,False,"{'a': 0.4, 'e': 0.9887710779360422}",25,0,-105.53032270210021,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
301,False,"{'a': 0.4, 'e': 0.9886962352765366}",25,0,-83.09174727908393,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
302,False,"{'a': 0.4, 'e': 0.9886211454429773}",25,0,-51.561757896128434,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
303,False,"{'a': 0.4, 'e': 0.9885458084541368}",20,0,-165.7993828102127,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
304,False,"{'a': 0.4, 'e': 0.9884702243288492}",20,0,-54.27302917372258,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
305,False,"{'a': 0.4, 'e': 0.9883943930860107}",25,0,-77.89248455435902,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
306,False,"{'a': 0.4, 'e': 0.9883183147445792}",25,0,-136.985197139859,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
307,False,"{'a': 0.4, 'e': 0.9882419893235741}",25,0,-71.79162761888297,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
308,False,"{'a': 0.4, 'e': 0.9881654168420767}",20,0,-77.90885412553736,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
309,False,"{'a': 0.4, 'e': 0.9880885973192304}",20,0,-51.27836377192917,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
310,False,"{'a': 0.4, 'e': 0.9880115307742399}",35,0,-63.94538955228815,"{0: 24, 1: 6, 2: 5, 3: 0, 4: 0}",0
311,False,"{'a': 0.4, 'e': 0.9879342172263718}",25,0,-195.04849247318967,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
312,False,"{'a': 0.4, 'e': 0.9878566566949545}",25,16,-61.921030097186936,"{0: 5, 1: 2, 2: 0, 3: 1, 4: 1}",1
313,False,"{'a': 0.4, 'e': 0.9877788491993782}",25,13,-9.107663773025669,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.4, 'e': 0.9877007947590948}",20,0,-77.2386363828662,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
315,False,"{'a': 0.4, 'e': 0.9876224933936177}",20,0,-199.87740010157333,"{0: 9, 1: 4, 2: 3, 3: 0, 4: 4}",0
316,False,"{'a': 0.4, 'e': 0.9875439451225226}",20,0,-100.20865571350807,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
317,False,"{'a': 0.4, 'e': 0.9874651499654463}",20,0,-83.21275059820626,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
318,False,"{'a': 0.4, 'e': 0.9873861079420876}",30,0,-125.92102418266207,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
319,False,"{'a': 0.4, 'e': 0.9873068190722071}",25,3,-59.12335458700491,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 0}",1
320,False,"{'a': 0.4, 'e': 0.9872272833756269}",20,0,-39.79390415027176,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
321,False,"{'a': 0.4, 'e': 0.9871475008722311}",25,0,-159.80517339081388,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
322,False,"{'a': 0.4, 'e': 0.9870674715819652}",25,0,-181.67515359669025,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
323,False,"{'a': 0.4, 'e': 0.9869871955248365}",25,0,-96.40442709255944,"{0: 13, 1: 8, 2: 3, 3: 0, 4: 1}",0
324,False,"{'a': 0.4, 'e': 0.986906672720914}",25,0,-131.58590393582745,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
325,False,"{'a': 0.4, 'e': 0.9868259031903286}",20,0,-53.270725597401004,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
326,False,"{'a': 0.4, 'e': 0.9867448869532726}",35,10,-117.15387845073026,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",1
327,False,"{'a': 0.4, 'e': 0.9866636240299999}",20,0,-169.2819693214427,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
328,False,"{'a': 0.4, 'e': 0.9865821144408262}",25,0,-207.53397279151653,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 5}",0
329,False,"{'a': 0.4, 'e': 0.9865003582061291}",25,17,-1.7107786142798984,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.4, 'e': 0.9864183553463477}",30,0,-60.09059255581228,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
331,False,"{'a': 0.4, 'e': 0.9863361058819825}",20,0,-133.93293511043436,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
332,False,"{'a': 0.4, 'e': 0.986253609833596}",25,0,-85.44421807093549,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
333,False,"{'a': 0.4, 'e': 0.9861708672218122}",25,0,-81.42839256824904,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
334,False,"{'a': 0.4, 'e': 0.9860878780673167}",20,0,-110.00498491687559,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
335,False,"{'a': 0.4, 'e': 0.9860046423908568}",20,0,-122.61100990120345,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 1}",0
336,False,"{'a': 0.4, 'e': 0.9859211602132415}",20,0,-107.9057422715858,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
337,False,"{'a': 0.4, 'e': 0.9858374315553413}",20,0,-118.48345984434224,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
338,False,"{'a': 0.4, 'e': 0.9857534564380882}",25,0,-168.95240847975057,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
339,False,"{'a': 0.4, 'e': 0.9856692348824763}",25,0,-308.8332459001857,"{0: 9, 1: 1, 2: 9, 3: 1, 4: 5}",0
340,False,"{'a': 0.4, 'e': 0.9855847669095608}",20,0,-68.92220420171122,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
341,False,"{'a': 0.4, 'e': 0.9855000525404586}",35,16,-85.48546722839302,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 2}",1
342,False,"{'a': 0.4, 'e': 0.9854150917963483}",30,0,-223.8065484438911,"{0: 13, 1: 4, 2: 10, 3: 0, 4: 3}",0
343,False,"{'a': 0.4, 'e': 0.9853298846984704}",25,0,-92.81939913234874,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
344,False,"{'a': 0.4, 'e': 0.9852444312681263}",25,0,-205.68967721738375,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
345,False,"{'a': 0.4, 'e': 0.9851587315266797}",30,15,-46.680559338261666,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
346,False,"{'a': 0.4, 'e': 0.9850727854955552}",30,0,-203.70104460612643,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 4}",0
347,False,"{'a': 0.4, 'e': 0.9849865931962395}",20,0,-17.52511601426734,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
348,False,"{'a': 0.4, 'e': 0.9849001546502806}",30,0,-83.41601646505866,"{0: 19, 1: 4, 2: 5, 3: 2, 4: 0}",0
349,False,"{'a': 0.4, 'e': 0.9848134698792882}",30,0,-169.22402312257904,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
350,False,"{'a': 0.4, 'e': 0.9847265389049334}",20,0,-117.92703112706303,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
351,False,"{'a': 0.4, 'e': 0.9846393617489492}",25,0,-51.295781199290545,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
352,False,"{'a': 0.4, 'e': 0.9845519384331295}",30,0,-167.48706600427414,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
353,False,"{'a': 0.4, 'e': 0.9844642689793304}",20,0,-69.06475774914766,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
354,False,"{'a': 0.4, 'e': 0.984376353409469}",25,0,-85.39744571442729,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
355,False,"{'a': 0.4, 'e': 0.9842881917455246}",20,0,-184.2540629968441,"{0: 9, 1: 2, 2: 6, 3: 0, 4: 3}",0
356,False,"{'a': 0.4, 'e': 0.9841997840095373}",20,5,-10.26223556544107,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.4, 'e': 0.9841111302236092}",20,0,-98.48502192508349,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
358,False,"{'a': 0.4, 'e': 0.9840222304099036}",30,0,-152.6262779751386,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
359,False,"{'a': 0.4, 'e': 0.9839330845906455}",20,0,-90.43688321491055,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
360,False,"{'a': 0.4, 'e': 0.9838436927881214}",20,0,-161.07394747425855,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
361,False,"{'a': 0.4, 'e': 0.9837540550246793}",25,0,-200.73088495359806,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
362,False,"{'a': 0.4, 'e': 0.9836641713227284}",35,0,-124.61992041675813,"{0: 24, 1: 4, 2: 5, 3: 0, 4: 2}",0
363,False,"{'a': 0.4, 'e': 0.9835740417047399}",25,0,-134.49357276021178,"{0: 10, 1: 6, 2: 8, 3: 0, 4: 1}",0
364,False,"{'a': 0.4, 'e': 0.9834836661932461}",30,0,-102.28181397089854,"{0: 19, 1: 6, 2: 3, 3: 1, 4: 1}",0
365,False,"{'a': 0.4, 'e': 0.9833930448108409}",20,0,-44.96596912088994,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
366,False,"{'a': 0.4, 'e': 0.9833021775801796}",20,0,-91.38977886315081,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
367,False,"{'a': 0.4, 'e': 0.983211064523979}",20,0,-48.974922598809584,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
